text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
Hey Nisha, wake up!|078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |078_Hey_Nisha_wake_up.wav |1
Hey Nisha, answer me.|079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |079_Hey_Nisha_answer_me.wav |1
Hey Nisha, let’s do this.|080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |080_Hey_Nisha_lets_do_this.wav |1
Okay Nisha, can you hear me?|081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |081_Okay_Nisha_can_you_hear_me.wav |1
Okay Nisha, please respond.|082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |082_Okay_Nisha_please_respond.wav |1
Okay Nisha, what’s going on?|083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |083_Okay_Nisha_whats_going_on.wav |1
Okay Nisha, help me out.|084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |084_Okay_Nisha_help_me_out.wav |1
Okay Nisha, where are you?|085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |085_Okay_Nisha_where_are_you.wav |1
Okay Nisha, come here.|086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |086_Okay_Nisha_come_here.wav |1
Okay Nisha, don’t be late.|087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |087_Okay_Nisha_dont_be_late.wav |1
Okay Nisha, wake up!|088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |088_Okay_Nisha_wake_up.wav |1
Okay Nisha, answer me.|089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |089_Okay_Nisha_answer_me.wav |1
Okay Nisha, let’s do this.|090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |090_Okay_Nisha_lets_do_this.wav |1
Alright Nisha, can you hear me?|091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |091_Alright_Nisha_can_you_hear_me.wav |1
Alright Nisha, please respond.|092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |092_Alright_Nisha_please_respond.wav |1
Alright Nisha, what’s going on?|093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |093_Alright_Nisha_whats_going_on.wav |1
Alright Nisha, help me out.|094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |094_Alright_Nisha_help_me_out.wav |1
Alright Nisha, where are you?|095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |095_Alright_Nisha_where_are_you.wav |1
Alright Nisha, come here.|096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |096_Alright_Nisha_come_here.wav |1
Alright Nisha, don’t be late.|097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |097_Alright_Nisha_dont_be_late.wav |1
Alright Nisha, wake up!|098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |098_Alright_Nisha_wake_up.wav |1
Alright Nisha, answer me.|099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |099_Alright_Nisha_answer_me.wav |1
Alright Nisha, let’s do this.|100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |100_Alright_Nisha_lets_do_this.wav |1
Listen Nisha, can you hear me?|101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |101_Listen_Nisha_can_you_hear_me.wav |1
Listen Nisha, please respond.|102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |102_Listen_Nisha_please_respond.wav |1
Listen Nisha, what’s going on?|103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |103_Listen_Nisha_whats_going_on.wav |1
Listen Nisha, help me out.|104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |104_Listen_Nisha_help_me_out.wav |1
Listen Nisha, where are you?|105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |105_Listen_Nisha_where_are_you.wav |1
Listen Nisha, come here.|106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |106_Listen_Nisha_come_here.wav |1
Listen Nisha, don’t be late.|107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |107_Listen_Nisha_dont_be_late.wav |1
Listen Nisha, wake up!|108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |108_Listen_Nisha_wake_up.wav |1
Listen Nisha, answer me.|109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |109_Listen_Nisha_answer_me.wav |1
Listen Nisha, let’s do this.|110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |110_Listen_Nisha_lets_do_this.wav |1
So Nisha, can you hear me?|111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |111_So_Nisha_can_you_hear_me.wav |1
So Nisha, please respond.|112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |112_So_Nisha_please_respond.wav |1
So Nisha, what’s going on?|113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |113_So_Nisha_whats_going_on.wav |1
So Nisha, help me out.|114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |114_So_Nisha_help_me_out.wav |1
So Nisha, where are you?|115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |115_So_Nisha_where_are_you.wav |1
So Nisha, come here.|116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |116_So_Nisha_come_here.wav |1
So Nisha, don’t be late.|117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |117_So_Nisha_dont_be_late.wav |1
So Nisha, wake up!|118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |118_So_Nisha_wake_up.wav |1
So Nisha, answer me.|119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |119_So_Nisha_answer_me.wav |1
So Nisha, let’s do this.|120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |120_So_Nisha_lets_do_this.wav |1
Well Nisha, can you hear me?|121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |121_Well_Nisha_can_you_hear_me.wav |1
Well Nisha, please respond.|122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |122_Well_Nisha_please_respond.wav |1
Well Nisha, what’s going on?|123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |123_Well_Nisha_whats_going_on.wav |1
Well Nisha, help me out.|124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |124_Well_Nisha_help_me_out.wav |1
Well Nisha, where are you?|125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |125_Well_Nisha_where_are_you.wav |1
Well Nisha, come here.|126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |126_Well_Nisha_come_here.wav |1
Well Nisha, don’t be late.|127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |127_Well_Nisha_dont_be_late.wav |1
Well Nisha, wake up!|128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |128_Well_Nisha_wake_up.wav |1
Well Nisha, answer me.|129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |129_Well_Nisha_answer_me.wav |1
Well Nisha, let’s do this.|130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |130_Well_Nisha_lets_do_this.wav |1
Wait Nisha, can you hear me?|131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |131_Wait_Nisha_can_you_hear_me.wav |1
Wait Nisha, please respond.|132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |132_Wait_Nisha_please_respond.wav |1
Wait Nisha, what’s going on?|133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |133_Wait_Nisha_whats_going_on.wav |1
Wait Nisha, help me out.|134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |134_Wait_Nisha_help_me_out.wav |1
Wait Nisha, where are you?|135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |135_Wait_Nisha_where_are_you.wav |1
Wait Nisha, come here.|136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |136_Wait_Nisha_come_here.wav |1
Wait Nisha, don’t be late.|137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |137_Wait_Nisha_dont_be_late.wav |1
Wait Nisha, wake up!|138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |138_Wait_Nisha_wake_up.wav |1
Wait Nisha, answer me.|139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |139_Wait_Nisha_answer_me.wav |1
Wait Nisha, let’s do this.|140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |140_Wait_Nisha_lets_do_this.wav |1
Oh Nisha, can you hear me?|141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |141_Oh_Nisha_can_you_hear_me.wav |1
Oh Nisha, please respond.|142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |142_Oh_Nisha_please_respond.wav |1
Oh Nisha, what’s going on?|143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |143_Oh_Nisha_whats_going_on.wav |1
Oh Nisha, help me out.|144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |144_Oh_Nisha_help_me_out.wav |1
Oh Nisha, where are you?|145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |145_Oh_Nisha_where_are_you.wav |1
Oh Nisha, come here.|146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |146_Oh_Nisha_come_here.wav |1
Oh Nisha, don’t be late.|147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |147_Oh_Nisha_dont_be_late.wav |1
Oh Nisha, wake up!|148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |148_Oh_Nisha_wake_up.wav |1
Oh Nisha, answer me.|149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |149_Oh_Nisha_answer_me.wav |1
Oh Nisha, let’s do this.|150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |150_Oh_Nisha_lets_do_this.wav |1
Hmm Nisha, can you hear me?|151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |151_Hmm_Nisha_can_you_hear_me.wav |1
