text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
I’m thinking of redecorating my room.|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|056_Im_thinking_of_redecorating_my_room.wav|0
The coffee shop ran out of my favorite drink.|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|057_The_coffee_shop_ran_out_of_my_favorite_drink.wav|0
I need to finish this book before the weekend.|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|058_I_need_to_finish_this_book_before_the_weekend.wav|0
Did you watch the game yesterday? It was intense.|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|059_Did_you_watch_the_game_yesterday_It_was_intense.wav|0
I’m making spaghetti for dinner tonight.|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|060_Im_making_spaghetti_for_dinner_tonight.wav|0
The elevator is broken again, so I have to take the stairs.|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|061_The_elevator_is_broken_again_so_I_have_to_take_the_stairs.wav|0
I can’t remember where I put my wallet.|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|062_I_cant_remember_where_I_put_my_wallet.wav|0
I saw a rainbow on my way to work today.|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|063_I_saw_a_rainbow_on_my_way_to_work_today.wav|0
Do you want to join me for a morning jog?|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|064_Do_you_want_to_join_me_for_a_morning_jog.wav|0
I left my headphones in the car.|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|065_I_left_my_headphones_in_the_car.wav|0
The bakery has fresh croissants today.|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|066_The_bakery_has_fresh_croissants_today.wav|0
I spilled juice on the carpet; now I have to clean it.|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|067_I_spilled_juice_on_the_carpet_now_I_have_to_clean_it.wav|0
I need to find a gift for my friend’s birthday.|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|068_I_need_to_find_a_gift_for_my_friends_birthday.wav|0
Let’s plan a road trip during the holidays.|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|069_Lets_plan_a_road_trip_during_the_holidays.wav|0
I can’t reach the top shelf; can you help me?|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|070_I_cant_reach_the_top_shelf_can_you_help_me.wav|0
The printer ran out of paper again.|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|071_The_printer_ran_out_of_paper_again.wav|0
I saw a movie trailer; it looks really good.|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|072_I_saw_a_movie_trailer_it_looks_really_good.wav|0
I need to sort out my emails; it’s a mess.|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|073_I_need_to_sort_out_my_emails_its_a_mess.wav|0
The train was delayed for over an hour today.|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|074_The_train_was_delayed_for_over_an_hour_today.wav|0
I forgot to lock the door this morning.|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|075_I_forgot_to_lock_the_door_this_morning.wav|0
Can we try cooking something new tonight?|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|076_Can_we_try_cooking_something_new_tonight.wav|0
I dropped my pen, and it rolled under the table.|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|077_I_dropped_my_pen_and_it_rolled_under_the_table.wav|0
I think my Wi-Fi is acting up again.|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|078_I_think_my_WiFi_is_acting_up_again.wav|0
The ice cream shop is closing soon; let’s hurry.|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|079_The_ice_cream_shop_is_closing_soon_lets_hurry.wav|0
I need to water the plants before leaving.|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|080_I_need_to_water_the_plants_before_leaving.wav|0
Do you want to go for a walk after lunch?|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|081_Do_you_want_to_go_for_a_walk_after_lunch.wav|0
I left my jacket at the café.|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|082_I_left_my_jacket_at_the_caf.wav|0
The traffic lights took forever to change.|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|083_The_traffic_lights_took_forever_to_change.wav|0
I can’t find my glasses anywhere.|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|084_I_cant_find_my_glasses_anywhere.wav|0
I’m planning to clean the garage this weekend.|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|085_Im_planning_to_clean_the_garage_this_weekend.wav|0
I saw a squirrel stealing food in the park.|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|086_I_saw_a_squirrel_stealing_food_in_the_park.wav|0
I forgot to pick up the laundry today.|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|087_I_forgot_to_pick_up_the_laundry_today.wav|0
Do you want to play video games later?|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|088_Do_you_want_to_play_video_games_later.wav|0
I need to return these books to the library.|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|089_I_need_to_return_these_books_to_the_library.wav|0
The elevator is under maintenance today.|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|090_The_elevator_is_under_maintenance_today.wav|0
I’m thinking of painting my room a new color.|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|091_Im_thinking_of_painting_my_room_a_new_color.wav|0
I can’t decide which dress to wear tonight.|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|092_I_cant_decide_which_dress_to_wear_tonight.wav|0
I left my keys in the car.|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|093_I_left_my_keys_in_the_car.wav|0
The bus driver was really rude today.|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|094_The_bus_driver_was_really_rude_today.wav|0
I need to fix the leaky faucet in the kitchen.|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|095_I_need_to_fix_the_leaky_faucet_in_the_kitchen.wav|0
Did you see that funny video clip online?|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|096_Did_you_see_that_funny_video_clip_online.wav|0
I’m baking cookies this afternoon.|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|097_Im_baking_cookies_this_afternoon.wav|0
